"","Group.1","alb.x","bic.x","lob.x","lyr.x","mac.x","mic.x","mon.x","mue.x","pri.x","sin.x","ste.x","stemar.x","mar.x","alb.y","bic.y","lob.y","lyr.y","mac.y","mic.y","mon.y","mue.y","pri.y","sin.y","mar.y","ste.y","stemar.y","colnum","species","state","site","lat","long","sp","hyb"
"583","SYST-MOR-0007389",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"WI-MG538","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.0259","-91.14288","mac","pure"
"584","SYST-MOR-0007390",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"WI-MG539","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.02631","-91.14168","mac","pure"
"585","SYST-MOR-0007391",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"WI-MG540","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.02451","-91.12828","mac","pure"
"586","SYST-MOR-0007392",1e-05,1e-05,2e-05,1e-05,0.999879,1.9e-05,1e-05,1e-05,1e-05,1e-05,0,1.2e-05,0,1e-05,1e-05,2e-05,1e-05,0.999879,1.9e-05,1e-05,1e-05,1e-05,1e-05,0,0,1.2e-05,"WI-MG541","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.0244","-91.12945","mac","pure"
"587","SYST-MOR-0007393",1e-05,1e-05,1e-05,1e-05,0.999895,1e-05,1.5e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.999895,1e-05,1.5e-05,0,0,0,0,0,1e-05,"Minooka 1","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"588","SYST-MOR-0007394",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,2e-05,"Minooka 2","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"589","SYST-MOR-0007395",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"Minooka 3","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"590","SYST-MOR-0007396",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"Minooka 4","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"591","SYST-MOR-0007397",0,1e-05,1e-05,1e-05,0.999894,0,1e-05,2.6e-05,1e-05,1e-05,0,1e-05,0,0,1e-05,1e-05,1e-05,0.999894,0,1e-05,2.6e-05,1e-05,1e-05,0,0,1e-05,"Minooka 5","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"592","SYST-MOR-0007398",1e-05,1e-05,1e-05,1e-05,0.999896,1e-05,1.4e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.999896,1e-05,1.4e-05,1e-05,1e-05,1e-05,0,0,1e-05,"Minooka 6","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"593","SYST-MOR-0007399",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"Minooka 7","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"594","SYST-MOR-0007400",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"Minooka 8","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"595","SYST-MOR-0007401",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"Minooka 9","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"596","SYST-MOR-0007402",1.3e-05,1e-05,2e-05,1e-05,0.999887,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1.3e-05,1e-05,2e-05,1e-05,0.999887,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"Minooka 10","Quercus macrocarpa Michx.","Kansas","Minooka Park Recreation Area","38.963586","-98.58906","mac","pure"
"597","SYST-MOR-0007403",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"Salina 1","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"598","SYST-MOR-0007404",0,1e-05,1e-05,1e-05,0.999893,0,1e-05,2.7e-05,1e-05,1e-05,0,1e-05,0,0,1e-05,1e-05,1e-05,0.999893,0,1e-05,2.7e-05,1e-05,1e-05,0,0,1e-05,"Salina 2","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"599","SYST-MOR-0007405",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"Salina 3","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"600","SYST-MOR-0007406",1.5e-05,1e-05,1e-05,1e-05,0.999884,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,0.999884,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"Salina 4","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"601","SYST-MOR-0007407",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"Salina 5","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"602","SYST-MOR-0007408",1e-05,0,1.1e-05,0,0.999899,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1.1e-05,0,0.999899,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"Salina 6","Quercus macrocarpa Michx.","Kansas","Lakewood Park","38.842944","-97.588909","mac","pure"
"603","SYST-MOR-0007409",2e-05,1e-05,1e-05,1e-05,0.999888,1e-05,1e-05,1e-05,1.2e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.999888,1e-05,1e-05,1e-05,1.2e-05,0,0,0,1e-05,"OK-MG372","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17703","-97.45019","mac","pure"
"604","SYST-MOR-0007410",2e-05,1e-05,1e-05,1e-05,0.999888,1e-05,1e-05,1.2e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.999888,1e-05,1e-05,1.2e-05,1e-05,1e-05,0,0,1e-05,"OK-MG373","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17705","-97.44921","mac","pure"
"605","SYST-MOR-0007411",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2.2e-05,2e-05,2e-05,0.9999,1e-05,1.6e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"OK-MG374","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17722","-97.44967","mac","pure"
"606","SYST-MOR-0007412",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"OK-MG375","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17704","-97.44977","mac","pure"
"607","SYST-MOR-0007413",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2.6e-05,2e-05,2e-05,2e-05,0.9999,1.8e-05,1e-05,2e-05,1.4e-05,1.3e-05,1.8e-05,1e-05,2.8e-05,"OK-MG376","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17688","-97.4497","mac","pure"
"608","SYST-MOR-0007414",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"OK-MG377","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17669","-97.44988","mac","pure"
"609","SYST-MOR-0007415",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"OK-MG378","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17635","-97.45009","mac","pure"
"610","SYST-MOR-0007416",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"OK-MG379","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17695","-97.44996","mac","pure"
"611","SYST-MOR-0007417",1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"OK-MG380","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17714","-97.45005","mac","pure"
"612","SYST-MOR-0007418",2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"OK-MG381","Quercus macrocarpa Michx.","Oklahoma","Norman, Oliver's Woods, University of Oklahoma campus","35.17722","-97.45003","mac","pure"
"613","SYST-MOR-0007419",1e-05,1e-05,1e-05,1e-05,0.999896,1e-05,1.3e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.999896,1e-05,1.3e-05,0,0,0,0,0,1e-05,"MO-MG398","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near river","37.15767","-91.36474","mac","pure"
"614","SYST-MOR-0007420",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MO-MG400","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near river","37.15767","-91.36474","mac","pure"
"615","SYST-MOR-0007421",1e-05,1e-05,1e-05,2e-05,0.999879,1e-05,1e-05,1e-05,1e-05,0,0,1.9e-05,0,1e-05,1e-05,1e-05,2e-05,0.999879,1e-05,1e-05,1e-05,1e-05,0,0,0,1.9e-05,"MO-MG402","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near river","37.15687","-91.36471","mac","pure"
"616","SYST-MOR-0007422",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"MO-MG403","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near trailer park","37.15686","-91.36501","mac","pure"
"617","SYST-MOR-0007423",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MO-MG404","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near trailer park","37.15726","-91.36518","mac","pure"
"618","SYST-MOR-0007424",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MO-MG405","Quercus macrocarpa Michx.","Missouri","Eminence, Buttin Rock Access, near river","37.15758","-91.36513","mac","pure"
"619","SYST-MOR-0007425",0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN-MG631","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53273","-87.2948","mac","pure"
"620","SYST-MOR-0007426",2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"IN-MG632","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53281","-87.29377","mac","pure"
"621","SYST-MOR-0007427",1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN-MG633","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53321","-87.29336","mac","pure"
"622","SYST-MOR-0007428",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN-MG634","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53348","-87.29231","mac","pure"
"623","SYST-MOR-0007429",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"IN-MG635","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53403","-87.29146","mac","pure"
"624","SYST-MOR-0007430",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN-MG636","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.5345","-87.29279","mac","pure"
"625","SYST-MOR-0007431",1e-05,1.1e-05,1e-05,1e-05,0.999879,1.6e-05,1e-05,1.3e-05,1e-05,1.2e-05,1e-05,2e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,0.999879,1.6e-05,1e-05,1.3e-05,1e-05,1.2e-05,1e-05,1e-05,2e-05,"IN-MG637","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53457","-87.29403","mac","pure"
"626","SYST-MOR-0007432",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN-MG638","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53253","-87.29661","mac","pure"
"627","SYST-MOR-0007433",1e-05,1e-05,1e-05,1e-05,0.999897,1.3e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999897,1.3e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"IN-MG639","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53246","-87.29684","mac","pure"
"628","SYST-MOR-0007434",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,2e-05,"IN-MG640","Quercus macrocarpa Michx.","Indiana","Burr Oak Woods, Hobart","41.53239","-87.29708","mac","pure"
"631","SYST-MOR-0007437",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"MI-MG664","Quercus macrocarpa Michx.","Michigan","Pinconning Park, Campground","43.85326","-83.92494","mac","pure"
"634","SYST-MOR-0007440",0,1e-05,1.9e-05,1e-05,0.999875,0,1e-05,2.8e-05,1e-05,1.8e-05,0,1e-05,0,0,1e-05,1.9e-05,1e-05,0.999875,0,1e-05,2.8e-05,1e-05,1.8e-05,0,0,1e-05,"MI-MG667","Quercus macrocarpa Michx.","Michigan","Pinconning Park, Ed Donnelly Trail","43.84961","-83.92347","mac","pure"
"635","SYST-MOR-0007441",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"MI-MG668","Quercus macrocarpa Michx.","Michigan","Pinconning Park, Ed Donnelly Trail","43.84822","-83.92385","mac","pure"
"638","SYST-MOR-0007444",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"MI-MG671","Quercus macrocarpa Michx.","Michigan","Pinconning Park, Campground","43.85603","-83.92487","mac","pure"
"640","SYST-MOR-0007446",0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG761","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36388","-93.93543","mac","pure"
"641","SYST-MOR-0007447",2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MN-MG762","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36388","-93.93543","mac","pure"
"642","SYST-MOR-0007448",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MN-MG763","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36388","-93.93543","mac","pure"
"643","SYST-MOR-0007449",1e-05,0,1e-05,0,0.998632,1e-05,1e-05,0.001278,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0.998632,1e-05,1e-05,0.001278,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG764","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36388","-93.93543","mac","pure"
"644","SYST-MOR-0007450",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MN-MG765","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36413","-93.93551","mac","pure"
"645","SYST-MOR-0007451",0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG766","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36413","-93.93551","mac","pure"
"646","SYST-MOR-0007452",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"MN-MG767","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36413","-93.93551","mac","pure"
"647","SYST-MOR-0007453",2e-05,2e-05,1.3e-05,1e-05,0.999887,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1.3e-05,1e-05,0.999887,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MN-MG768","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36413","-93.93551","mac","pure"
"648","SYST-MOR-0007454",1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG769","Quercus macrocarpa Michx.","Minnesota","Ottawa Bluffs","44.36389","-93.93539","mac","pure"
"649","SYST-MOR-0007455",0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,1e-05,1e-05,1e-05,0.99989,0,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG770","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.53","-94.23291","mac","pure"
"650","SYST-MOR-0007456",1.1e-05,1e-05,2e-05,1e-05,0.999889,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1.1e-05,1e-05,2e-05,1e-05,0.999889,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MN-MG771","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.52989","-94.23407","mac","pure"
"651","SYST-MOR-0007457",1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG772","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.53001","-94.23533","mac","pure"
"652","SYST-MOR-0007458",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"MN-MG773","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.52997","-94.23644","mac","pure"
"653","SYST-MOR-0007459",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2.5e-05,0.9999,1e-05,1e-05,2.8e-05,1.1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG774","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.53011","-94.23817","mac","pure"
"654","SYST-MOR-0007460",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MN-MG775","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.52999","-94.23932","mac","pure"
"655","SYST-MOR-0007461",1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MN-MG776","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.5299","-94.24018","mac","pure"
"656","SYST-MOR-0007462",1e-05,1e-05,1e-05,1e-05,0.999886,1e-05,1e-05,2e-05,1.4e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.999886,1e-05,1e-05,2e-05,1.4e-05,0,0,0,1e-05,"MN-MG777","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.5299","-94.24018","mac","pure"
"657","SYST-MOR-0007463",2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MN-MG778","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.52907","-94.24121","mac","pure"
"658","SYST-MOR-0007464",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2e-05,0.9999,1e-05,1.9e-05,2.3e-05,2e-05,1.9e-05,1e-05,1e-05,2e-05,"MN-MG779","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.52887","-94.24085","mac","pure"
"659","SYST-MOR-0007465",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"MN-MG780","Quercus macrocarpa Michx.","Minnesota","Quarry Park State Natural Area, Waite Park","45.53088","-94.23989","mac","pure"
"660","SYST-MOR-0007466",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"OH-MG797","Quercus macrocarpa Michx.","Ohio","Pearl King Savanna","40.0436","-83.47987","mac","pure"
